,Diện tích,Số tầng,Đường vào,Latitude,Longitude,Loại đường vào,loai_duong_null_flag,duong_vao_null_flag,Tổng số phòng,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ
5238,0.16700223033751904,0.23076923076923078,0.1302907279796492,10.7728775445107,106.68677843978,3.0,0,1,-0.3306552193971129,0.0,0.0,0.0,1.0,0.0
5982,1.4028138557984755,0.15384615384615385,0.1302907279796492,21.0289486097874,105.852447225903,3.0,0,1,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
1836,-0.6108132359423499,0.07692307692307693,-0.7884660886417492,10.8718379765399,106.666757261166,3.0,0,0,-0.9028346336956022,0.0,0.0,1.0,0.0,0.0
5327,0.7552290280664897,0.3076923076923077,2.0502110105697895,10.7546146850792,106.638285845147,3.0,0,0,0.6349856886503463,0.0,0.0,0.0,1.0,0.0
1019,0.09822355231529148,0.23076923076923078,0.963530485543728,10.823300389354,106.704589069941,2.0,0,0,-0.09639304316274322,0.0,1.0,0.0,1.0,0.0
970,0.04445490123643577,0.15384615384615385,0.1302907279796492,10.6928876938162,106.741042960169,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
1326,-0.4750780736920162,0.23076923076923078,0.1302907279796492,10.6847396192732,106.750190746144,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
3700,-0.3271071868061051,0.23076923076923078,0.1302907279796492,10.7796942706241,106.668339176494,2.0,0,0,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
475,-0.28090108395535385,0.23076923076923078,-0.13659775324274978,10.8017087302432,106.618942174431,0.0,1,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
2810,0.04445490123643577,0.3076923076923077,0.3690306097293516,10.8226197633296,106.830551856424,0.0,1,0,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
4713,1.3659422452631165,0.23076923076923078,0.1302907279796492,10.8443802584137,106.769047767366,3.0,0,1,1.769759295385021,0.0,0.0,0.0,1.0,0.0
1651,0.007491102083431382,0.07692307692307693,0.1302907279796492,10.7646691833268,106.625404389152,2.0,0,0,0.11316161425994499,1.0,0.0,0.0,1.0,0.0
5845,1.0601009748869976,0.3076923076923077,0.1302907279796492,10.7700276430512,106.693829834828,3.0,0,1,1.0479657854342355,0.0,1.0,0.0,1.0,0.0
5375,3.6968773946405564,0.23076923076923078,0.963530485543728,10.7398149767313,106.617115400511,3.0,0,0,1.0479657854342355,0.0,0.0,0.0,0.0,1.0
2528,0.8639894412629446,0.23076923076923078,-0.13659775324274978,21.0289486097874,105.852447225903,0.0,1,1,0.6349856886503463,0.0,1.0,0.0,1.0,0.0
4093,1.2332195493977356,0.15384615384615385,-0.13659775324274978,10.8077137748647,106.787620514436,0.0,1,1,0.782381234505476,0.0,0.0,0.0,0.0,1.0
6253,-0.6395223895560433,0.23076923076923078,-1.7072229052631471,10.7991620482278,106.703058037688,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
4056,-0.6986692748486453,0.38461538461538464,-0.13659775324274978,10.8029886625381,106.704746806849,0.0,1,1,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
1373,-1.375564037342406,0.23076923076923078,0.1302907279796492,10.7962331924518,106.703413242727,3.0,0,1,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
739,-0.5826509567402912,0.23076923076923078,-0.4391709580720064,10.783443530526,106.765596929916,2.0,0,1,-0.3306552193971129,0.0,0.0,0.0,0.0,1.0
4832,0.6378280961214066,0.15384615384615385,0.963530485543728,10.70276,106.6216,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
3833,-0.6986692748486453,0.23076923076923078,-0.13659775324274978,10.8213928093979,106.631289702376,0.0,1,1,-0.3306552193971129,0.0,1.0,0.0,0.0,1.0
867,0.26451943380014525,0.38461538461538464,-0.13659775324274978,10.7847326687479,106.668741815896,0.0,1,0,1.9355994527483495,0.0,0.0,1.0,0.0,0.0
2974,1.8190125402227213,0.07692307692307693,-0.13659775324274978,10.7877588603419,106.685827597542,0.0,1,0,1.9355994527483495,1.0,0.0,0.0,1.0,0.0
1140,-0.6108132359423499,0.23076923076923078,-0.13659775324274978,10.8757694907269,106.686654612422,0.0,1,0,0.11316161425994499,1.0,0.0,0.0,0.0,0.0
997,-0.5278863642596802,0.07692307692307693,0.1302907279796492,10.7740386436299,106.697667012456,3.0,0,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
1337,1.249466690424663,0.07692307692307693,1.434027398777648,10.6927113529124,106.741219845115,3.0,0,0,-0.9028346336956022,0.0,0.0,1.0,0.0,0.0
541,-0.5012464551475065,0.07692307692307693,-0.13659775324274978,10.7588806700008,106.677566403592,0.0,1,1,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
1099,-0.10929128578611225,0.15384615384615385,-0.13659775324274978,10.8692332459329,106.674146712011,2.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
1132,-0.37480406362233243,0.15384615384615385,-0.13659775324274978,10.8610011677424,106.711531388343,0.0,1,0,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
6105,-0.7602813127840508,0.23076923076923078,-1.2015945422910468,10.8199227668777,106.704042705585,3.0,0,0,-0.09639304316274322,0.0,1.0,0.0,0.0,1.0
4165,2.8683415444859395,0.15384615384615385,2.9327121238363367,10.80624,106.7784,0.0,1,0,0.30272686033993124,0.0,0.0,0.0,0.0,0.0
2258,-0.6108132359423499,0.07692307692307693,-0.13659775324274978,10.8594604201212,106.738366756561,0.0,1,1,-1.265459390571404,0.0,1.0,0.0,1.0,0.0
5093,-1.6936008246407677,0.07692307692307693,-0.13659775324274978,10.8291242236537,106.689149779043,0.0,1,1,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
3390,-1.8825992628308728,0.15384615384615385,-0.7884660886417492,10.7914333640768,106.633547922327,2.0,0,0,-0.5962397703258719,1.0,0.0,0.0,1.0,0.0
2962,-1.154485113689163,0.07692307692307693,0.1302907279796492,10.8067416606011,106.680657312196,3.0,0,1,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
59,-1.113976416559445,0.3076923076923077,-1.2015945422910468,10.8316044133625,106.690065390334,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
3259,-0.6688000780565717,0.15384615384615385,0.1302907279796492,10.8110084563479,106.693689278197,3.0,0,0,-0.3306552193971129,0.0,0.0,0.0,1.0,0.0
2206,-0.5550151062263636,0.3076923076923077,0.963530485543728,10.7564654689728,106.681271299344,3.0,0,0,-0.3306552193971129,0.0,0.0,0.0,1.0,0.0
1938,-0.08917566997524837,0.23076923076923078,0.963530485543728,10.8299861999584,106.702564671429,0.0,1,0,0.6349856886503463,0.0,0.0,0.0,1.0,0.0
4047,-0.3038236354463698,0.15384615384615385,-0.13659775324274978,10.801084790383,106.80979449302,0.0,1,1,-0.3306552193971129,0.0,0.0,0.0,0.0,1.0
6219,1.2413654375249032,0.07692307692307693,-1.2015945422910468,10.777592272555,106.759057612281,2.0,0,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
4071,0.21656469094070732,0.23076923076923078,0.963530485543728,10.7338230191083,106.697152947806,0.0,1,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
2813,-1.2389923970188421,0.3076923076923077,0.1302907279796492,10.7975397793436,106.684527109075,3.0,0,1,0.782381234505476,0.0,0.0,0.0,1.0,0.0
5451,0.09822355231529148,0.07692307692307693,0.5849971026224333,10.8582747841995,106.642311936238,3.0,0,0,-0.3306552193971129,0.0,0.0,0.0,0.0,1.0
3793,0.6378280961214066,0.23076923076923078,2.0502110105697895,10.86417,106.728,3.0,0,0,1.0479657854342355,0.0,0.0,0.0,0.0,1.0
1078,-0.5550151062263636,0.15384615384615385,-0.7884660886417492,10.7829181733985,106.608726576553,2.0,0,0,-0.5962397703258719,0.0,0.0,0.0,0.0,1.0
4751,-0.7291543745677658,0.15384615384615385,-1.7072229052631471,10.7695531345517,106.678176037312,3.0,0,0,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
5780,0.6976935597780909,0.07692307692307693,-0.4391709580720064,10.8085429257693,106.6878560729,3.0,0,0,-0.5962397703258719,0.0,0.0,1.0,0.0,0.0
3586,-1.3286243820305652,0.07692307692307693,-1.7072229052631471,10.8484668075213,106.647732299081,3.0,0,0,-0.9028346336956022,0.0,0.0,1.0,0.0,0.0
4481,-0.15036267557913827,0.15384615384615385,-0.13659775324274978,10.879444984821472,106.55228057312924,0.0,1,1,-0.09639304316274322,0.0,1.0,0.0,1.0,0.0
4162,-1.6936008246407677,0.07692307692307693,-0.4391709580720064,10.8247904284326,106.687685843571,3.0,0,0,-1.265459390571404,0.0,0.0,1.0,0.0,0.0
6107,-0.5826509567402912,0.23076923076923078,-0.7884660886417492,10.8060383724902,106.711417332551,2.0,0,0,0.9196032047928032,0.0,0.0,0.0,0.0,1.0
2630,-0.5278863642596802,0.07692307692307693,-1.2015945422910468,10.7903166843798,106.708869811721,0.0,1,0,-0.5962397703258719,0.0,0.0,1.0,0.0,0.0
5039,-0.6986692748486453,0.07692307692307693,-0.13659775324274978,10.7943780319211,106.669404305655,0.0,1,0,-1.709276224228461,0.0,0.0,0.0,1.0,0.0
3909,-0.4750780736920162,0.23076923076923078,-0.13659775324274978,10.8797555246746,106.660604393339,2.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
4453,0.4281357043022882,0.07692307692307693,-0.4391709580720064,10.7034033802694,106.703711503718,2.0,0,0,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
940,0.28016481741637705,0.3076923076923077,-0.4391709580720064,10.7744600497742,106.664306801221,2.0,0,0,1.3897638631431688,0.0,0.0,1.0,0.0,0.0
1080,-0.011343228479551189,0.23076923076923078,0.1302907279796492,10.8574239777691,106.836159573687,3.0,0,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
187,-0.069330070593773,0.23076923076923078,0.963530485543728,10.7780271186361,106.76899658516,3.0,0,0,-0.3306552193971129,0.0,0.0,1.0,0.0,0.0
1795,-0.4240911260771986,0.23076923076923078,-1.7072229052631471,10.7313192454088,106.745015382473,1.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
4336,-0.6688000780565717,0.3076923076923077,0.5849971026224333,10.7994001239626,106.693785840598,0.0,1,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
2085,0.49691438232451574,0.6153846153846154,0.963530485543728,10.7299597329512,106.632425505774,3.0,0,0,3.35360649088839,0.0,0.0,0.0,1.0,0.0
2249,-0.03042058936361902,0.5384615384615385,2.0502110105697895,10.7639639471912,106.695954492552,0.0,1,0,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
4348,0.9053480809024144,0.3076923076923077,0.1302907279796492,10.7344114717191,106.657580311257,0.0,1,0,3.0599688700026273,0.0,0.0,0.0,0.0,1.0
6161,0.04445490123643577,0.15384615384615385,0.1302907279796492,10.6928876938162,106.741042960169,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
2023,1.0601009748869976,0.07692307692307693,0.963530485543728,10.65088940127,106.730000046635,0.0,1,0,1.0479657854342355,0.0,0.0,0.0,1.0,0.0
4354,0.21656469094070732,0.07692307692307693,0.963530485543728,10.8119434279291,106.624304217114,0.0,1,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
1492,-0.4240911260771986,0.07692307692307693,-1.7072229052631471,10.8042164957455,106.696481882114,3.0,0,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
4825,-0.25832850878387886,0.23076923076923078,0.1302907279796492,10.7970796171253,106.680810687819,3.0,0,1,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
4272,0.4281357043022882,0.23076923076923078,0.1302907279796492,10.7823726131238,106.769499573273,3.0,0,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
226,3.537327195154454,0.23076923076923078,-0.13659775324274978,10.8556410173032,106.6557323386,0.0,1,1,1.3897638631431688,0.0,0.0,0.0,1.0,0.0
1013,0.3707119834879608,0.3076923076923077,-0.4391709580720064,10.8189786602683,106.678698797365,2.0,0,1,0.4757863711357461,0.0,0.0,0.0,1.0,0.0
2583,0.6976935597780909,0.3076923076923077,0.5849971026224333,10.7931344548897,106.730047039242,2.0,0,0,1.1685438955241836,0.0,0.0,0.0,0.0,1.0
1929,-0.21419165043464608,0.23076923076923078,-0.4391709580720064,10.8043082726262,106.700329925098,2.0,0,1,1.4917826190912926,0.0,0.0,0.0,0.0,1.0
5476,-1.375564037342406,0.07692307692307693,-0.13659775324274978,10.7516798214031,106.701374639129,0.0,1,1,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
5649,1.3584562801307782,0.23076923076923078,0.1302907279796492,10.8398511935103,106.618769522995,3.0,0,1,1.769759295385021,0.0,0.0,0.0,1.0,0.0
1404,1.6317618561304268,0.07692307692307693,1.287787426350749,10.7859453869646,106.621678145887,3.0,0,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
3956,0.3707119834879608,0.15384615384615385,-0.13659775324274978,10.7547858437414,106.680418564974,0.0,1,1,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
2179,-0.5012464551475065,0.07692307692307693,-0.7884660886417492,10.8055390787919,106.681834209392,0.0,1,0,-0.5962397703258719,0.0,0.0,0.0,0.0,1.0
697,0.1330128034148692,0.15384615384615385,0.1302907279796492,10.6847240178985,106.749750779143,0.0,1,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
1124,0.1330128034148692,0.0,0.1302907279796492,10.6748235634058,106.698374320748,0.0,1,0,-1.709276224228461,0.0,0.0,0.0,1.0,0.0
3282,-0.3271071868061051,0.07692307692307693,0.963530485543728,10.7860924632299,106.77248842136,3.0,0,0,-0.9028346336956022,0.0,0.0,0.0,0.0,1.0
1093,-0.9265771942689038,0.07692307692307693,1.5713987371125986,10.8131952150563,106.625734024515,3.0,0,0,-0.9028346336956022,0.0,0.0,1.0,0.0,0.0
4315,0.21656469094070732,0.3076923076923077,0.1302907279796492,10.7035495054954,106.703776599568,0.0,1,0,0.4757863711357461,0.0,0.0,0.0,0.0,1.0
1778,-0.7920776985802562,0.07692307692307693,-1.7072229052631471,10.7050296291559,106.734597733772,0.0,1,0,-0.9028346336956022,0.0,0.0,0.0,0.0,1.0
2634,1.5745234194763758,0.15384615384615385,-0.13659775324274978,10.7996415500761,106.641069514501,0.0,1,1,1.1685438955241836,1.0,0.0,0.0,1.0,0.0
3091,1.3881753703228958,0.15384615384615385,0.1302907279796492,10.7502265343484,106.619291300444,3.0,0,1,0.4757863711357461,0.0,0.0,0.0,0.0,1.0
5360,0.5366963775693665,0.38461538461538464,0.5849971026224333,10.8486887597434,106.666839095103,1.0,0,0,0.782381234505476,0.0,1.0,0.0,1.0,0.0
4727,1.985191476882123,0.23076923076923078,-0.13659775324274978,10.8562677756113,106.751848841575,0.0,1,1,1.3897638631431688,0.0,0.0,0.0,1.0,0.0
3489,-1.154485113689163,0.07692307692307693,-1.2015945422910468,10.8408624772007,106.642114565989,0.0,1,0,-0.5962397703258719,0.0,0.0,0.0,0.0,1.0
1656,0.09822355231529148,0.23076923076923078,0.963530485543728,10.7886935961157,106.62264693934,3.0,0,0,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
1037,-0.3271071868061051,0.15384615384615385,0.5849971026224333,10.8477493091332,106.642107325676,0.0,1,0,1.2822279616686043,0.0,0.0,0.0,0.0,1.0
5245,1.8729774707515832,0.15384615384615385,2.6196726966214445,21.02894860978742,105.85244722590336,0.0,1,0,0.11316161425994499,0.0,1.0,0.0,1.0,0.0
2256,-0.37480406362233243,0.3076923076923077,-0.4391709580720064,10.7614894793202,106.59049370291,2.0,0,0,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
4196,-0.6108132359423499,0.15384615384615385,-1.2015945422910468,10.8359520773843,106.661071079675,2.0,0,0,-0.3306552193971129,0.0,0.0,0.0,0.0,1.0
6225,-0.15036267557913827,0.38461538461538464,-0.4391709580720064,10.8232880161174,106.704085289619,2.0,0,0,0.30272686033993124,0.0,0.0,0.0,1.0,0.0
313,2.1869059540379316,0.15384615384615385,-0.13659775324274978,10.7827876580166,106.686774655783,0.0,1,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
2649,1.0416197973067034,0.3076923076923077,0.1302907279796492,10.7887625236026,106.703007708456,3.0,0,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
2281,0.9750534120135763,0.15384615384615385,1.5713987371125986,10.869856565276,106.624796899862,3.0,0,0,-0.3306552193971129,0.0,0.0,1.0,0.0,0.0
4096,0.21656469094070732,0.23076923076923078,1.287787426350749,10.8077279894387,106.787458697579,0.0,1,0,0.30272686033993124,0.0,0.0,0.0,1.0,0.0
5552,0.5102943374875497,0.3076923076923077,0.1302907279796492,10.7828113348833,106.776590273101,3.0,0,1,0.30272686033993124,0.0,0.0,0.0,1.0,0.0
2547,-0.25832850878387886,0.23076923076923078,1.5713987371125986,10.7878198235836,106.629332251832,3.0,0,0,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
1416,0.08051705379647196,0.07692307692307693,-0.4391709580720064,10.6749745115819,106.698200939349,3.0,0,0,-0.9028346336956022,0.0,0.0,1.0,0.0,0.0
1036,-1.0745480811548156,0.23076923076923078,-0.4391709580720064,10.7650990900712,106.667963659795,3.0,0,0,0.4757863711357461,0.0,0.0,0.0,0.0,1.0
2159,0.11572050155235063,0.3076923076923077,-1.2015945422910468,10.7758391923197,106.769319456071,3.0,0,0,0.4757863711357461,0.0,0.0,1.0,0.0,0.0
2984,-1.2389923970188421,0.3076923076923077,-1.7072229052631471,10.7988134248123,106.686455381373,2.0,0,0,0.11316161425994499,0.0,0.0,1.0,0.0,0.0
3137,-2.0993488277390115,0.3076923076923077,0.5849971026224333,10.7424225497245,106.724846607886,3.0,0,0,-0.3306552193971129,0.0,0.0,0.0,1.0,0.0
6097,2.3336519237411033,0.4615384615384616,-0.13659775324274978,10.7735888153191,106.677765096749,0.0,1,1,0.4757863711357461,0.0,0.0,0.0,1.0,0.0
1754,-1.5798158528105595,0.15384615384615385,0.1302907279796492,10.7972926594776,106.658476318084,3.0,0,1,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
4471,2.22915096957625,0.4615384615384616,0.1302907279796492,10.7954396662009,106.690389157732,3.0,0,1,2.2307964070632096,0.0,0.0,0.0,1.0,0.0
4241,-0.069330070593773,0.23076923076923078,-0.13659775324274978,10.7837622280641,106.657491663242,0.0,1,1,0.30272686033993124,0.0,0.0,1.0,0.0,0.0
1428,0.26451943380014525,0.0,-1.2015945422910468,10.7927828407964,106.615391457867,2.0,0,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
4022,0.26451943380014525,0.07692307692307693,-0.4391709580720064,10.8283744046595,106.639059986919,3.0,0,0,-0.5962397703258719,0.0,0.0,0.0,0.0,1.0
2520,1.745777857722022,0.23076923076923078,0.1302907279796492,10.8068078834174,106.675864513642,3.0,0,1,2.547164900355532,0.0,0.0,0.0,1.0,0.0
3967,-0.5826509567402912,0.23076923076923078,-0.13659775324274978,10.7931536530769,106.676831615197,0.0,1,1,0.11316161425994499,1.0,0.0,0.0,1.0,0.0
873,1.5680246180015942,0.15384615384615385,0.1302907279796492,10.82729670451,106.760719069752,3.0,0,1,-0.3306552193971129,0.0,0.0,0.0,1.0,0.0
4643,-0.5012464551475065,0.23076923076923078,0.5849971026224333,10.8500572478647,106.69531466973,3.0,0,0,0.30272686033993124,0.0,0.0,0.0,0.0,1.0
4705,1.8190125402227213,0.5384615384615385,-0.13659775324274978,10.8021232464237,106.700239449724,0.0,1,1,3.1911546302336715,0.0,1.0,0.0,1.0,0.0
1506,-0.37480406362233243,0.15384615384615385,-0.4391709580720064,10.6929533280383,106.740461014011,2.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
5902,-0.7920776985802562,0.07692307692307693,-1.7072229052631471,10.7975954525927,106.710974952917,1.0,0,0,-0.9028346336956022,0.0,0.0,0.0,0.0,1.0
1923,-0.069330070593773,0.07692307692307693,-1.2015945422910468,10.6919641418375,106.736046797625,3.0,0,0,-0.9028346336956022,0.0,0.0,0.0,0.0,1.0
448,-0.5826509567402912,0.23076923076923078,-0.4391709580720064,10.7970881029699,106.823389334393,0.0,1,0,-0.9028346336956022,0.0,0.0,0.0,0.0,1.0
3836,-0.5012464551475065,0.23076923076923078,0.1302907279796492,10.791546842685,106.671417212366,3.0,0,1,-0.09639304316274322,0.0,0.0,1.0,0.0,0.0
4618,0.3707119834879608,0.07692307692307693,0.1302907279796492,10.879043,106.55251,3.0,0,1,-0.09639304316274322,0.0,1.0,0.0,1.0,0.0
6258,0.5754359289154177,0.23076923076923078,2.0502110105697895,10.8151321398871,106.672987961269,3.0,0,0,0.6349856886503463,0.0,0.0,0.0,1.0,0.0
4028,-0.3038236354463698,0.23076923076923078,-0.13659775324274978,10.7438471837232,106.630706778547,0.0,1,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
3655,-0.04974733457061966,0.15384615384615385,-0.13659775324274978,10.7831095689713,106.764525678009,3.0,0,0,-0.5962397703258719,0.0,0.0,1.0,0.0,0.0
3727,0.4560322857850593,0.15384615384615385,2.0502110105697895,10.6908312500403,106.721112325995,0.0,1,0,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
3257,-0.3992422225807697,0.15384615384615385,-0.4391709580720064,10.6968334434718,106.740503470024,2.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
361,-0.3992422225807697,0.23076923076923078,-1.2015945422910468,10.8193368096943,106.702411183011,0.0,1,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
2183,-1.9513779408530998,0.23076923076923078,-0.4391709580720064,10.8070927644667,106.695407072586,2.0,0,1,-0.3306552193971129,0.0,0.0,0.0,1.0,0.0
1134,0.4139875106418454,0.15384615384615385,0.1302907279796492,10.8755431027514,106.685301268147,3.0,0,1,-0.3306552193971129,1.0,0.0,0.0,1.0,0.0
5070,-0.37480406362233243,0.23076923076923078,-0.13659775324274978,10.8548636581066,106.768080777126,0.0,1,1,-0.09639304316274322,1.0,0.0,0.0,1.0,0.0
3199,0.5102943374875497,0.07692307692307693,-0.4391709580720064,10.7036703332575,106.703730879026,0.0,1,0,-0.9028346336956022,0.0,0.0,0.0,0.0,1.0
5014,1.1918029769217138,0.15384615384615385,-0.13659775324274978,10.8033227143406,106.79581397121,0.0,1,1,0.9196032047928032,0.0,0.0,0.0,0.0,1.0
3438,-1.2831292553680742,0.23076923076923078,0.1302907279796492,10.8194713432344,106.674948497288,3.0,0,1,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
2155,-0.10929128578611225,0.38461538461538464,0.1302907279796492,10.7718730355186,106.669634556353,3.0,0,1,2.3634408616661546,0.0,0.0,0.0,1.0,0.0
1830,0.4560322857850593,0.15384615384615385,1.5713987371125986,10.8667285730735,106.649698494507,0.0,1,0,1.3897638631431688,0.0,0.0,0.0,0.0,1.0
1053,-0.12968436710496703,0.3076923076923077,0.1302907279796492,10.7718484446873,106.679455950406,3.0,0,1,0.782381234505476,0.0,0.0,0.0,1.0,0.0
2460,0.007491102083431382,0.3076923076923077,-0.4391709580720064,10.84566054829,106.664761083155,3.0,0,0,-0.09639304316274322,0.0,0.0,1.0,0.0,0.0
22,1.4173088244001117,0.23076923076923078,1.8234285872700184,10.8044241524489,106.728677325377,3.0,0,0,1.2822279616686043,0.0,0.0,0.0,0.0,1.0
2066,0.5626351999909364,0.23076923076923078,-0.4391709580720064,10.678188370211,106.753510809564,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
1653,-0.4750780736920162,0.3076923076923077,-0.7884660886417492,10.8082294333965,106.688379449594,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
4060,-0.25832850878387886,0.3076923076923077,1.434027398777648,10.7959193916376,106.671083537174,0.0,1,0,0.30272686033993124,0.0,0.0,0.0,0.0,1.0
4541,-0.6986692748486453,0.3076923076923077,-0.13659775324274978,10.7746851595558,106.66434619738,0.0,1,1,-0.3306552193971129,0.0,1.0,0.0,1.0,0.0
2743,0.6740374558259857,0.07692307692307693,-0.7884660886417492,10.7964797009218,106.608925654539,2.0,0,0,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
1376,-0.5826509567402912,0.07692307692307693,-0.13659775324274978,10.8578972342164,106.840403685094,0.0,1,1,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
6152,-1.154485113689163,0.07692307692307693,-1.7072229052631471,10.7428892357999,106.729668113541,1.0,0,0,-0.3306552193971129,0.0,0.0,0.0,0.0,1.0
2468,-0.3992422225807697,0.23076923076923078,-1.2015945422910468,10.7955289989817,106.677755424782,2.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
3754,0.3261314717355513,0.23076923076923078,0.963530485543728,10.7079504426833,106.734773041258,0.0,1,0,0.6349856886503463,0.0,0.0,1.0,0.0,0.0
2325,0.4421497898439041,0.23076923076923078,-0.13659775324274978,10.8850024343868,106.681154385565,0.0,1,1,-0.3306552193971129,1.0,0.0,0.0,1.0,0.0
460,-0.6108132359423499,0.07692307692307693,0.5849971026224333,10.7832607879519,106.628765638947,3.0,0,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
1067,1.7572835574618646,0.3076923076923077,0.963530485543728,10.8309129469348,106.705755791401,3.0,0,0,3.742061866497503,0.0,0.0,0.0,1.0,0.0
87,-0.6108132359423499,0.15384615384615385,-0.4391709580720064,10.7264728663674,106.73354296111,2.0,0,1,-0.9028346336956022,0.0,0.0,0.0,0.0,1.0
1430,0.5626351999909364,0.23076923076923078,-0.13659775324274978,10.8754157422153,106.654938111509,0.0,1,1,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
1486,-2.179285860273359,0.0,-0.7884660886417492,10.7645904575846,106.6951263156,3.0,0,0,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
3678,-0.5826509567402912,0.23076923076923078,-0.4391709580720064,10.8710339688032,106.732681686849,0.0,1,0,0.30272686033993124,0.0,0.0,0.0,1.0,0.0
4629,1.473908078467857,0.07692307692307693,0.1302907279796492,10.7867929382976,106.729753481904,3.0,0,1,0.4757863711357461,0.0,1.0,0.0,1.0,0.0
282,0.5497226728921797,0.0,-1.2015945422910468,10.6786513659158,106.753477084806,3.0,0,0,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
2483,-1.375564037342406,0.23076923076923078,0.1302907279796492,10.7926706795051,106.696734639198,3.0,0,1,-0.3306552193971129,0.0,0.0,0.0,1.0,0.0
462,0.26451943380014525,0.15384615384615385,-0.7884660886417492,10.769992688451,106.688604873808,2.0,0,0,-0.5962397703258719,0.0,0.0,0.0,0.0,1.0
212,-0.15036267557913827,0.15384615384615385,0.1302907279796492,10.7487435585006,106.683389366938,3.0,0,1,-0.09639304316274322,1.0,0.0,0.0,1.0,0.0
2588,-0.37480406362233243,0.38461538461538464,-1.2015945422910468,10.7872006787663,106.647341404667,2.0,0,0,0.6349856886503463,0.0,0.0,1.0,0.0,0.0
3922,-0.5550151062263636,0.3076923076923077,0.1302907279796492,10.8085053513296,106.688067059871,3.0,0,1,0.6349856886503463,0.0,0.0,0.0,1.0,0.0
3537,1.6503592705876222,0.07692307692307693,0.1302907279796492,10.7937684561413,106.69116615309,0.0,1,0,0.9196032047928032,0.0,0.0,0.0,1.0,0.0
3852,0.4697856403578324,0.3076923076923077,-0.4391709580720064,10.7606534852277,106.688780316556,3.0,0,0,0.782381234505476,0.0,0.0,0.0,1.0,0.0
