Diện tích,Số tầng,Đường vào,Pháp lý,Nội thất,Latitude,Longitude,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Duong,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Khoảng giá
300.0,2.0,8.0,2.0,1.0,10.8302588673135,106.627425931631,8.826587031047127,15.710847762565416,447.5,0,0,0,0,0,0,12.463289942808204,60.70614525139665,0.0,39.291620111731845,28.0,10.057580455453984,3.210843653170937
80.0,4.0,8.0,2.0,2.0,10.6782658787866,106.753551974324,8.13167257069548,9.563397308385287,3212.3,0,0,0,0,1,0,8.354716452845052,82.04775394577094,0.7654951281013603,17.185505712417893,9.0,12.285832508339334,2.2082744135228043
619.0,8.0,20.5,2.0,0.0,10.8070214449431,106.718769562831,18.827244701348747,23.999312450524993,915.3,0,0,0,0,0,1,38.35876686587427,96.48858297825848,0.0,3.5114170217415057,14.0,3.952660039684916,4.382026634673881
109.0,4.0,25.0,2.0,2.0,10.8306744695848,106.705461512626,18.827244701348747,16.235786822236673,6964.9,0,0,0,0,1,0,18.82604943532088,23.7088831138997,0.0,76.29068615486224,10.0,6.0981593847264595,3.039749158970765
108.0,4.0,30.0,2.0,0.0,10.7606083761689,106.683644226779,53.75818181811302,62.50032105846313,21002.7,0,0,0,0,0,0,22.669902665998944,93.04498945373687,5.736500545168003,1.2186528398729686,13.0,2.562239416337704,3.7819143200811256
46.0,5.0,6.0,2.0,2.0,10.7986903429098,106.655671006765,19.38917355371904,18.09242242658114,51227.4,1,1,1,0,0,0,22.462723875082627,0.6260712040821904,99.37398735832777,0.0,9.0,5.566802009377607,2.4159137783010487
38.0,2.0,4.6,2.0,2.0,10.791883916468,106.691579610048,53.75818181811302,34.078087611623104,1542.6,0,0,0,0,0,1,29.532983479503898,99.35692985868016,0.0,0.6456631660832362,5.0,2.04961997573256,2.0001277349601105
61.0,3.0,6.480000000000001,2.0,0.0,10.787625974324,106.764392930397,38.64743434299875,23.397947453576915,,1,0,0,0,0,1,35.90278133606085,,,,6.0,7.033435975037739,2.0541237336955462
89.0,3.0,6.0,2.0,0.0,10.8108543690188,106.666629354455,19.38917355371904,20.91861042068099,124.1,0,0,0,0,0,1,35.04754431090973,8.525382755842063,0.0,91.43432715551974,12.0,5.403412043577566,3.3638415951183864
120.0,7.0,20.0,0.0,0.0,10.7628424556361,106.670705159445,24.737276401817315,18.09242242658114,176.0,0,0,0,1,0,1,21.52271942282988,9.113636363636363,0.0,90.79545454545456,12.0,3.6282798833283465,3.8918202981106265
75.0,4.0,6.0,2.0,2.0,10.79833073759,106.667304171708,19.38917355371904,18.832267611843733,361.5,0,0,0,0,0,0,18.966428900433563,12.06085753803596,87.94467496542185,0.0,9.0,4.448923872246071,3.295836866004329
46.0,1.0,6.0,2.0,0.0,10.823968438281,106.775203557751,19.05373796668013,20.10815801017749,,1,1,1,0,0,0,14.186832461558271,,,,3.0,9.693428830504786,1.8484548129046
170.0,5.0,18.5,2.0,2.0,10.7415791159822,106.698957377089,17.789285714287892,17.077921536042314,498563.61,0,1,0,0,0,1,23.07159507058379,95.4990898754123,0.0,4.385462468871324,16.0,3.834577819535974,4.127134385045092
60.0,3.0,5.5,0.0,0.0,10.790871440042,106.637672736781,14.870739305516691,29.13559552982879,245.5,0,0,0,0,0,1,37.436049001394586,0.4276985743380855,16.623217922606926,79.75967413441956,8.0,7.1228574885613405,2.2512917986064953
177.0,5.0,8.0,2.0,0.0,10.8432330908401,106.752468697979,15.481076923082806,12.57230581048598,,0,0,0,0,0,0,15.158636068009685,,,,12.0,9.347133956948648,2.884800712846709
36.0,3.0,6.0,2.0,0.0,10.8200439986361,106.704022845421,18.827244701348747,16.235786822236673,1295.5,1,0,0,0,0,1,11.80123610229299,78.68776534156696,21.313778463913547,0.0,6.0,4.907863659335667,2.1972245773362196
30.0,4.0,3.3,2.0,2.0,10.8108545843353,106.70180765453,18.827244701348747,20.454141463799196,1412.5,1,0,0,0,0,1,13.904706375065796,17.998584070796458,0.0,80.61309734513274,7.0,3.8764236574657978,1.9878743481543455
240.0,5.0,12.1,0.0,0.0,10.7630316591014,106.686852472972,53.75818181811302,62.50032105846313,2619.3,0,0,0,0,0,1,83.28399184762165,99.6766311609972,0.3214599320429122,0.0,10.0,2.121703484008104,4.189654742026425
48.0,4.0,16.0,2.0,2.0,10.7914016112549,106.663315745015,19.38917355371904,15.14978969354972,3047.4,0,0,0,0,0,0,25.212869458920288,57.87753494782437,42.12246505217562,0.0,7.0,4.4684337338182365,2.5877640352277083
430.0,4.0,20.0,2.0,0.0,10.7700910710874,106.688367459774,53.75818181811302,87.57837901678283,21.8,0,0,0,0,0,0,71.51607349868846,0.0,0.0,0.0,13.0,1.538227510726938,5.771441123130016
308.0,2.0,15.0,2.0,0.0,10.8130385064992,106.7298845986,38.64743434299875,67.34407750317621,,0,0,0,0,0,1,34.028208728879065,,,,96.0,5.1814226039561255,4.007333185232471
477.0,3.0,20.0,2.0,2.0,10.7079862534097,106.73511092879,17.789285714287892,17.965273189688673,435.3,0,0,0,0,0,0,14.456705901371908,28.511371467953133,0.0,71.49552033080636,13.0,8.426218874245544,4.454347296253507
199.0,2.0,10.7,2.0,0.0,10.7996978736653,106.641429802414,19.38917355371904,15.61262583785773,584.6,0,0,0,0,0,1,15.596172217255614,21.151214505644887,0.1539514197742046,78.69141293191926,10.0,7.030283652998235,3.8918202981106265
64.0,1.0,12.0,2.0,0.0,10.8874565293383,106.595655266073,15.203811516710664,13.749853109758662,569.5,0,0,0,1,0,0,19.567814035088464,0.0,0.417910447761194,99.5873573309921,3.0,16.917891678828475,1.7578579175523736
76.0,2.0,8.0,2.0,0.0,10.7783359632864,106.635110344572,14.870739305516691,35.381745298058085,1658.6,0,0,0,0,0,1,37.436049001394586,53.82250090437719,0.0,46.17810201374654,4.0,7.212969528141118,2.1162555148025524
109.0,4.0,8.0,2.0,0.0,10.7718332149909,106.669493681393,24.737276401817315,20.454141463799196,2660.0,0,0,0,0,0,0,29.601425780011347,58.180075187969926,0.0,41.81203007518797,11.0,3.4834612211291662,3.250374491927572
26.0,3.0,2.0,2.0,1.0,10.8026328319038,106.676969546645,18.635920863560628,24.57074925894742,2748.2,0,0,0,0,0,1,19.706960347898832,10.580743759551703,89.41852849137618,0.0,5.0,3.964503223897469,2.3978952727983707
320.0,4.0,25.0,2.0,2.0,10.80324519330725,106.8010794791004,19.05373796668013,23.448246427193133,,0,0,0,0,0,0,18.028027645296618,,,,14.0,11.333097550666889,3.784189633918261
110.0,3.0,9.7,2.0,2.0,10.8099085194908,106.670926140566,19.38917355371904,20.91861042068099,3206.0,0,0,0,0,0,1,20.72825509481911,98.17155333749218,0.0,0.0,6.0,5.007875268117746,3.258096538021482
230.0,1.0,6.0,2.0,0.0,10.7692393024962,106.683014486682,54.466025226590574,15.14978969354972,858.9,0,0,0,0,0,0,25.776309493434496,87.84724647805332,0.0,12.151589242053792,10.0,2.11377354635273,4.204692619390966
39.0,3.0,12.0,2.0,1.0,10.7530904604259,106.672005452818,28.097694428239997,15.287451678785835,3101.2,0,0,0,0,0,1,45.19676856067105,69.92357796981815,0.0,30.07545466271121,5.0,4.073151286078007,1.8991179875485544
30.0,2.0,2.0,2.0,2.0,10.8299077224864,106.67092622708,11.098013468192365,14.561476341810373,1590.1,0,0,1,0,0,0,9.704490498839132,94.24438714546255,0.0,5.757499528331551,4.0,6.840534421206073,1.7561322915849038
84.0,2.0,11.5,2.0,0.0,10.7480641822605,106.615798655459,10.737500000137535,19.33771441176799,,0,1,1,1,1,1,17.414984927484717,,,,4.0,9.822368944117828,2.379546134130174
80.0,3.0,6.0,2.0,2.0,10.7911559792701,106.699124015888,53.75818181811302,50.41080558760097,1924.7,1,0,0,0,0,0,18.590661438474346,94.95661661557646,0.0,0.0,11.0,1.699033511661657,3.258096538021482
80.0,3.0,6.0,2.0,2.0,10.7682730077237,106.603375164596,10.737500000137535,8.129243735301495,114.7,0,0,0,0,0,0,12.226876278644877,53.2258064516129,0.0,46.78291194420226,8.0,10.709540681275945,1.9095425048844383
61.0,6.0,4.0,2.0,2.0,10.8011654903933,106.699854614909,18.827244701348747,20.91861042068099,810.0,0,1,0,0,0,0,14.68007673159349,0.0,99.74197530864195,0.2432098765432098,11.0,2.801579394751378,2.4595888418037104
55.0,2.0,7.0,2.0,2.0,10.8054664155777,106.682100678044,18.635920863560628,15.14978969354972,947.1,1,0,0,0,0,0,11.471099772673012,79.44884383908774,0.0,20.554323725055433,6.0,3.878441609793384,2.3513752571634776
29.0,4.0,4.0,2.0,3.0,10.7721217867551,106.679512246845,54.466025226590574,15.13057065447157,1468.4,1,1,1,1,1,1,25.776309493434496,87.45096703895396,0.8989376191773358,11.628302914737128,6.0,2.397239952161339,2.2512917986064953
72.0,2.0,8.0,2.0,2.0,10.8895857487725,106.684078694226,8.826587031047127,11.431852696313566,552.2,0,0,0,0,0,0,13.487256274857607,0.0,0.0,99.99818906193408,6.0,12.766230009340326,1.754403682684286
98.0,4.0,5.0,2.0,2.0,10.6511093728527,106.730144412541,8.13167257069548,10.586763250887005,,0,0,0,0,0,1,10.586763250887005,,,,10.0,14.245147956360414,2.2925347571405443
32.0,2.0,3.0,2.0,1.0,10.8031815041192,106.704697771718,18.827244701348747,13.989509170186878,108.1,1,1,1,0,0,0,16.514668758523907,10.851063829787234,0.0,0.0,4.0,3.0478862191598957,1.9740810260220096
34.0,2.0,6.5,0.0,0.0,10.7644525057022,106.651302540979,15.05787481873062,16.92478578683119,94.2,0,0,0,0,0,1,14.686862504304573,9.203821656050955,0.0,90.81740976645436,4.0,5.589174699978231,2.0794415416798357
357.0,3.0,18.7,2.0,0.0,10.7912032537364,106.71812213973,18.827244701348747,50.23742749693513,3434.3,0,0,0,0,0,1,67.28809664920624,99.7490027079754,0.0,0.2507061118714148,8.0,2.512978094337286,5.707110264748875
46.0,4.0,3.0,2.0,2.0,10.6930404499263,106.741255518537,8.13167257069548,7.42361482511043,218.9,0,1,1,0,0,0,8.354716452845052,11.973503883051622,0.0,88.00822293284605,7.0,10.214700428984006,1.8547342683894432
126.0,4.0,12.0,0.0,1.0,10.7779444235626,106.747389593819,38.64743434299875,23.397947453576915,,0,0,1,0,0,0,64.7201515180403,,,,8.0,5.061005154394792,3.7013019741124937
76.0,5.0,6.0,2.0,0.0,10.7900015324192,106.686323440386,54.466025226590574,107.34764903250246,115.7,1,0,0,0,0,0,13.91218407896223,16.4390665514261,6.6032843560933445,76.94900605012964,8.0,2.2425756749184345,2.995732273553991
81.0,4.0,8.0,2.0,0.0,10.7692468336103,106.700372421292,53.75818181811302,42.373601917629216,1173.2,0,1,0,0,0,0,22.462723875082627,0.0,0.0,0.0,13.0,0.755112072753449,3.3603753871419
26.0,4.0,10.1,2.0,2.0,10.7983225454974,106.685544812571,18.635920863560628,20.91861042068099,55.6,0,1,1,0,0,1,14.282842479734423,0.0,0.0,100.0,7.0,3.0079904001692257,2.0347056478384444
100.0,3.0,11.033333333333331,0.0,0.0,10.7984769605765,106.751656194587,38.64743434299875,48.14671026164544,,0,0,0,0,0,1,16.003962914772487,,,,6.0,6.061509531229994,2.2512917986064953
65.0,4.0,12.0,2.0,2.0,10.8453950214658,106.71845179214,15.481076923082806,17.745664748897063,,1,0,0,0,0,0,13.415466643319103,,,,10.0,7.945701381547371,2.180417459019838
100.0,4.0,6.0,2.0,1.0,10.8006688008314,106.656630428808,19.38917355371904,18.09242242658114,120.1,0,0,0,0,0,0,33.110887385302135,0.0,0.0,100.0,12.0,5.578402010208986,2.862200880929469
95.0,3.0,20.0,2.0,0.0,10.8595465617659,106.813535211503,19.05373796668013,22.16312946816002,,0,0,0,0,0,1,15.984812828029012,,,,8.0,15.398143210349714,1.6863989535702288
88.0,4.0,7.0,2.0,0.0,10.783844834362,106.694822247086,54.466025226590574,107.34764903250246,232.4,0,0,0,0,0,0,25.97723507317682,5.972461273666093,0.0,0.0,10.0,1.1095723048236978,3.1986731175506815
128.0,9.0,25.5,2.0,2.0,10.808930567943,106.664597351658,19.38917355371904,20.91861042068099,,0,0,0,0,0,1,41.35603387854614,,,,12.0,5.413429568769489,4.110873864173311
55.0,3.0,12.0,2.0,2.0,10.822766534581,106.704365709271,18.827244701348747,16.235786822236673,2603.4,1,1,0,0,0,0,19.771552740658063,0.0,0.0,99.99846354766844,9.0,5.212420606894307,2.4414770918606643
106.0,4.0,12.5,1.0,0.0,10.8415044237752,106.725404666699,15.481076923082806,14.38454090192419,,0,1,1,0,0,1,19.567814035088464,,,,11.0,7.752425399554647,3.0204248861443626
82.0,2.0,6.0,2.0,0.0,10.8457345213414,106.718133644985,15.481076923082806,17.745664748897063,,0,0,0,0,0,0,13.415466643319103,,,,4.0,7.974188719114339,1.7749523509116738
52.0,4.0,7.0,2.0,3.0,10.8418377295229,106.630567499716,8.826587031047127,13.172074499147165,3251.6,0,1,0,0,0,0,12.463289942808204,81.33595768237176,6.139439045393037,12.52306556772051,10.0,10.627396160721853,2.2181159363675955
74.0,2.0,4.0,2.0,2.0,10.6919641418375,106.736046797625,8.13167257069548,7.42361482511043,438.0,1,0,0,0,0,0,8.354716452845052,0.0,99.99771689497716,0.0,5.0,10.094233035802898,1.9095425048844383
74.0,3.0,8.0,2.0,0.0,10.7754271225861,106.630654170799,14.870739305516691,11.912309393836896,234.3,1,1,1,0,0,1,16.972434283658274,0.0,0.0,100.0,9.0,7.695356088183984,2.5257286443082556
50.0,3.0,4.1,2.0,2.0,10.7933056240088,106.687240005631,53.75818181811302,34.078087611623104,210.6,0,0,1,1,0,1,17.447776998523587,78.72269705603038,0.0,21.258309591642927,10.0,2.4484558404712806,2.191653532286764
66.0,1.0,5.0,2.0,0.0,10.808259569687,106.688076896935,18.827244701348747,20.32287616343902,845.8,1,0,0,1,0,0,25.718778500534484,75.59115630172619,0.0,24.41002601087728,5.0,3.858855875135843,2.3978952727983707
80.0,6.0,20.0,0.0,0.0,10.7317818355557,106.621285919522,10.737500000137535,10.591286393747168,1630.3,1,1,1,0,1,0,14.352042394380264,84.50346561982458,0.0,15.49837453229467,10.0,10.00985630250842,2.7343675094195836
68.0,4.0,5.0,2.0,2.0,10.806884675556,106.68552339077,18.827244701348747,20.32287616343902,68.8,1,0,0,0,0,0,27.352816121584368,0.0,0.0,99.95639534883722,9.0,3.832578099056704,2.5649493574615367
77.0,4.0,8.0,2.0,0.0,10.7663796233907,106.659257645522,24.737276401817315,15.61262583785773,5616.6,1,0,0,0,0,1,23.71436615418594,99.46960794786882,0.5296798775059645,0.0,10.0,4.694197416493696,2.7013612129514133
71.0,4.0,20.0,2.0,0.0,10.7732893180411,106.676176147981,24.737276401817315,20.454141463799196,39447.0,0,0,0,0,0,0,37.24377220037603,3.9066342180647458,96.09263061829796,0.0,9.0,2.7391802404341337,3.5263605246161616
53.0,5.0,6.25,2.0,0.0,10.8020482089618,106.688003431815,18.635920863560628,15.287451678785835,276.4,1,0,0,0,0,1,13.93432061260594,0.0,0.0,100.0,10.0,3.230435580842719,2.673458756332591
40.0,3.0,5.3,2.0,0.0,10.7447117638903,106.695698587196,17.789285714287892,17.077921536042314,498563.61,0,1,1,0,0,1,48.667729384887465,95.4990898754123,0.0,4.385462468871324,6.0,3.528774110300283,1.667706820558076
47.0,5.0,6.0,2.0,2.0,10.7391824294427,106.706828719375,17.789285714287892,38.648165438144154,,1,1,0,0,0,0,23.07159507058379,,,,9.0,4.141482391597772,2.3608540011180215
60.0,2.0,3.0,2.0,1.0,10.8058599243716,106.718318424683,18.827244701348747,23.999312450524993,194.2,1,0,0,0,1,0,20.237480453892054,1.8640576725025744,0.0,98.15653964984551,6.0,3.815941551404085,2.052840859882657
54.0,4.0,8.0,2.0,0.0,10.7974669784712,106.623532181426,14.870739305516691,8.579371944866423,82.0,1,1,1,1,0,1,16.029350284922536,15.268292682926829,0.0,84.71951219512195,9.0,8.80257333437039,2.3174737054877963
81.0,3.0,9.8,2.0,0.0,10.8494320136808,106.650922660828,11.098013468192365,24.57074925894742,106.5,1,1,0,0,0,1,8.67950288495155,44.70422535211267,0.0,55.31455399061033,8.0,9.83394292184547,2.2407096892759584
29.0,2.0,3.5,2.0,0.0,10.7711621652865,106.673079452359,24.737276401817315,14.561476341810373,4170.0,1,1,0,1,0,1,27.434727348141735,13.1757793764988,86.82134292565948,0.0,4.0,3.1077357130081977,1.7578579175523736
60.0,4.0,50.0,2.0,0.0,10.7942123320755,106.708738664419,18.827244701348747,20.336156298203065,921.9,1,0,1,0,0,0,20.237480453892054,93.60017355461548,0.0,6.404165310771233,14.0,2.190272127606355,2.2512917986064953
56.0,3.0,7.166666666666667,2.0,0.0,10.6929811896161,106.740466786766,8.13167257069548,7.42361482511043,337.2,1,1,0,0,0,1,8.354716452845052,12.844009489916964,0.0,87.15302491103203,8.0,10.183963661931797,1.928618651945252
300.0,8.0,25.6,2.0,0.0,10.7873801118931,106.69843025864,53.75818181811302,50.41080558760097,3363.2,0,0,0,0,0,1,45.940547342816785,0.7903187440532826,99.20997859181732,0.0,40.0,1.2985789129390504,4.382026634673881
38.0,6.0,8.7,2.0,0.0,10.7690012346872,106.69715593648,53.75818181811302,87.57837901678283,977.7,0,1,0,0,0,1,25.829307515207173,3.131840032729876,0.0,0.0,8.0,0.8895240543444918,3.5115454388310208
60.0,4.0,7.25,0.0,3.0,10.8079934719107,106.704151205567,18.827244701348747,13.989509170186878,1894.2,0,0,0,0,0,1,13.31094578383581,5.819343258367649,94.18224052370392,0.0,8.0,3.5730888728963017,2.186051276738094
48.0,4.0,4.0,2.0,2.0,10.7401607107992,106.735843528788,17.789285714287892,8.631667515460695,259.1,0,0,0,0,0,0,8.759638270139284,46.37591663450405,0.0,53.6318023928985,9.0,5.50331547637748,1.7047480922384253
95.0,4.0,6.0,2.0,2.0,10.6778925179791,106.703276314794,8.13167257069548,7.904941853280308,373.1,1,1,1,0,0,0,13.45791966786577,35.11659072634682,0.0,64.87000804073975,8.0,10.91164505614623,2.0918640616783932
25.0,2.0,3.0,2.0,1.0,10.7585753100872,106.630798978728,15.298885005321504,15.61262583785773,55.4,1,1,1,1,1,0,11.14510132499315,0.0,0.0,100.0,4.0,7.92013923671193,1.55814461804655
65.0,4.0,4.0,2.0,0.0,10.7976615717007,106.690769502213,18.635920863560628,15.287451678785835,,1,1,0,0,0,0,17.813042533379857,,,,8.0,2.6598718928860925,2.884800712846709
80.0,7.0,11.0,2.0,2.0,10.7612383716737,106.660598061092,24.737276401817315,15.287451678785835,1788.3,1,1,1,1,0,1,23.71436615418594,2.5286585024883967,97.47190068780404,0.0,24.0,4.718970970764525,3.49650756146648
75.0,4.0,5.666666666666666,2.0,0.0,10.8002634235228,106.644227987397,19.38917355371904,16.235786822236673,318.6,0,0,0,0,0,1,19.602011144696448,4.733207784055241,0.0,95.25737602008788,8.0,6.772692675314536,2.917770732084279
58.0,4.0,2.0,2.0,1.0,10.80707989456,106.6756247411,18.635920863560628,24.57074925894742,1708.4,1,0,0,0,1,1,26.63038869039328,91.19585577148209,0.0,8.804144228517911,9.0,4.436937814489997,2.3513752571634776
310.0,3.0,6.0,2.0,1.0,10.7874609779698,106.764411699045,38.64743434299875,23.397947453576915,,1,0,0,1,0,0,35.90278133606085,,,,8.0,7.032105006835634,3.214867803470662
80.0,3.0,7.0,2.0,0.0,10.7866942229836,106.643375588394,19.38917355371904,14.561476341810373,3668.6,1,0,1,1,0,1,21.18621385247753,90.43068200403424,0.0,0.0,9.0,6.416512786473395,3.1354942159291497
56.0,4.0,8.0,2.0,0.0,10.799480539584,106.619165284104,14.870739305516691,8.579371944866423,796.3,1,1,0,0,0,0,14.871608336682662,49.07949265352254,50.92301896270251,0.0,9.0,9.32278192280594,2.388762789235098
157.0,2.0,8.2,2.0,0.0,10.808168946711,106.688393141885,19.38917355371904,20.454141463799196,1199.9,0,0,0,0,0,1,25.718778500534484,95.86632219351613,0.0,4.134511209267439,11.0,3.8368603175594007,3.258096538021482
142.0,4.0,8.0,2.0,0.0,10.7916783501769,106.685309984503,54.466025226590574,107.34764903250246,616.8,1,0,0,0,0,0,20.244893372849972,48.6284046692607,0.0,0.0,13.0,2.4523634510309553,3.58351893845611
140.0,5.0,30.0,2.0,0.0,10.84709,106.7096,15.481076923082806,17.745664748897063,,0,0,0,0,0,0,27.71957874584681,,,,9.0,7.95917711860165,3.670715483486265
36.0,2.0,3.0,2.0,2.0,10.8314349800806,106.670914904065,11.098013468192365,14.561476341810373,70991.2,0,0,0,0,0,0,9.704490498839132,5.3839208239894525,94.48747168663158,0.1286356618848533,4.0,6.990406354216597,1.713797927758343
205.0,4.0,25.0,2.0,0.0,10.806546333996,106.790936294824,19.05373796668013,23.448246427193133,,1,0,0,0,1,0,21.76764842974052,,,,10.0,10.38391483059002,3.58351893845611
60.0,3.0,10.0,0.0,0.0,10.8072105313383,106.623494844906,14.870739305516691,10.41623787774266,1109.4,1,0,0,0,0,1,20.282795143133217,22.70957274202271,0.0,77.29042725797729,9.0,9.15960014124246,1.9021075263969205
35.0,4.0,4.0,2.0,2.0,10.7636436366779,106.663140484027,24.737276401817315,20.32287616343902,97.0,0,0,1,0,0,1,17.141103663337997,11.577319587628866,0.0,88.60824742268042,6.0,4.368262897979429,2.0541237336955462
70.0,3.0,6.8,1.0,0.0,10.8364612252338,106.72619743735,15.481076923082806,14.38454090192419,,1,0,0,0,0,1,14.25435834230355,,,,8.0,7.260355712689674,2.271094425902674
434.0,4.0,19.6,2.0,0.0,10.7864732726653,106.689232634454,54.466025226590574,107.34764903250246,25793.1,0,0,0,0,0,1,144.6308399958645,13.526253145221007,86.47363054460303,0.0,13.0,1.7425909905693076,5.991464547107982
44.0,5.0,6.0,2.0,1.0,10.7674010529667,106.65341465353,15.05787481873062,16.92478578683119,23538.7,1,0,0,0,0,0,18.730358342303553,14.471869729424307,71.72927986677259,0.2228245400128299,11.0,5.295969021016843,2.302585092994046
138.0,4.0,6.0,2.0,0.0,10.7867456640562,106.678070245158,54.466025226590574,16.235786822236673,77.8,0,0,0,0,0,1,20.70450405419306,0.0,0.0,100.0,16.0,2.7849392952661387,4.02535169073515
59.0,1.0,2.0,2.0,2.0,10.7845983326923,106.759100808423,38.64743434299875,23.397947453576915,,0,1,1,1,0,1,16.02554905086062,,,,3.0,6.407309191732158,1.9740810260220096
593.0,8.0,20.0,2.0,0.0,10.7850333841231,106.6404645657,14.870739305516691,35.381745298058085,1948.0,0,0,0,0,0,0,35.456476785137355,48.89938398357289,0.0,0.0,85.0,6.699089588509952,4.912654885736052
136.0,4.0,8.0,0.0,0.0,10.7523320502662,106.627839367804,15.298885005321504,16.235786822236673,2856.5,0,0,0,0,0,0,20.784901512589983,99.1251531594609,0.0,0.8748468405391212,18.0,8.424493891872451,3.091042453358316
93.0,2.0,5.7,2.0,0.0,10.7986464508148,106.687977851257,18.635920863560628,20.91861042068099,,0,0,0,0,0,1,14.80404288147512,,,,11.0,2.8975200684678986,2.63834278867739
411.0,5.0,10.0,2.0,0.0,10.8398466526631,106.7950740633,15.481076923082806,17.70994435982317,,0,0,0,0,0,0,22.19646787351887,,,,20.0,12.480109880025497,4.060443010546419
52.0,2.0,4.0,2.0,2.0,10.8557030855855,106.772667729227,15.481076923082806,14.67142827811316,,1,0,0,0,0,1,10.480779708121418,,,,4.0,11.817127235217306,1.7227665977411035
38.0,2.0,2.0,2.0,2.0,10.8003101994466,106.692581221359,18.635920863560628,15.287451678785835,41.1,1,1,1,1,0,0,16.788473627899435,0.0,0.0,100.0,5.0,2.8588405064702167,2.0149030205422647
126.0,3.0,9.6,0.0,0.0,10.7482857220434,106.619340100525,10.737500000137535,19.33771441176799,123.9,0,1,1,1,0,1,19.812419495555943,0.0,0.0,99.9919289749798,9.0,9.44808477669021,3.218875824868201
60.0,4.0,7.25,2.0,0.0,10.8289965550146,106.68953327439,11.098013468192365,15.14978969354972,2798.6,1,1,0,1,0,1,13.831711568132798,35.168298434931756,0.0,64.83170156506826,8.0,6.026851450861242,2.104134154270207
170.0,8.0,24.5,2.0,0.0,10.7603964481785,106.691318680757,53.75818181811302,30.106416814172956,154.7,0,0,0,0,0,1,40.64117557477194,29.60568842921784,0.0,70.3813833225598,16.0,2.037645943905023,5.1298987149230735
204.0,4.0,10.7,0.0,0.0,10.8040447642793,106.728745344333,38.64743434299875,67.34407750317621,,0,0,0,0,0,1,27.10540950291434,,,,17.0,4.34085985989222,3.5553480614894135
219.0,4.0,30.0,2.0,0.0,10.7536422858148,106.646895850547,15.05787481873062,9.25547857079342,2908.4,0,0,0,0,0,0,18.40784785066843,81.16008802090496,0.3840599642415073,18.45550818319351,11.0,6.421888440601715,4.110873864173311
60.0,2.0,6.0,2.0,0.0,10.7346794379706,106.620296993556,10.737500000137535,10.591286393747168,2743.6,1,0,0,0,0,1,14.352042394380264,2.554308208193614,0.0,97.44678524566264,4.0,9.951253312919311,2.0149030205422647
128.0,6.0,11.2,2.0,0.0,10.8546427968892,106.767908181119,15.481076923082806,14.67142827811316,,0,0,0,0,0,1,24.900358342303555,,,,12.0,11.389132785186636,3.258096538021482
80.0,4.0,8.0,2.0,2.0,10.8115839793572,106.70906295319,18.827244701348747,20.46434153466637,2167.8,0,1,1,0,0,0,16.345301192293086,90.01522280653195,0.0,9.982470707629854,8.0,4.051227114318236,2.617395832834079
