Diện tích,Số tầng,Đường vào,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Đường_Frequency,Đường_Target,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Khoảng giá
-1.1215092878967763,0.15384615384615383,-1.088871800800004,3.0,18.827244701348747,16.235786892588425,127.6,1,1,1,0,0,0,97.59404388714734,0.0,0.0,2.4216300940438873,0.10985031969557019,4.934774093427065,28,14.510984318931737,0.0,0.0,0.0,0.0,1.0,2.1972245773362196
-0.17322799781530926,0.30769230769230765,-0.10260213694538557,0.0,18.63592086332186,16.924787565129154,109.6,1,0,0,0,0,1,0.0,0.0,0.0,100.0,-0.09907216617061913,3.531312339178443,6,19.57079090700409,1.0,0.0,0.0,1.0,0.0,2.884800712846709
0.09794243612647151,0.23076923076923073,-1.088871800800004,3.0,29.82381843840417,14.561953480312356,59.9,0,0,0,0,0,1,5.609348914858097,0.0,0.0,94.40734557595994,0.10985031969557019,4.755997975215848,1,20.38995476355386,0.0,0.0,0.0,1.0,0.0,3.0204248861443626
1.7260162765985476,0.15384615384615383,2.2292491969128543,3.0,15.48107692307722,17.056969241416212,,0,0,0,0,0,0,,,,,-0.3326276347307223,11.402003597599972,5,22.931904848502555,0.0,0.0,0.0,0.0,1.0,3.6635616461296463
-0.45292177685649143,0.30769230769230765,1.1366832849635289,3.0,54.46617152529408,15.149860937399001,30.1,0,0,0,0,0,0,0.0,0.0,99.93355481727572,0.0,0.4713811325865483,1.8891777362994897,18,35.66656187161167,0.0,0.0,0.0,1.0,0.0,3.3603753871419
0.043852124346162764,0.07692307692307691,-0.47696419252420597,0.0,10.737500000006847,8.135783941420566,107.3,1,0,0,0,0,0,39.34762348555452,0.0,0.0,60.64305684995339,-0.5974109865784987,9.68423289773315,2,17.541097640934357,0.0,0.0,0.0,0.0,1.0,2.0412203288596382
2.150925732701207,0.23076923076923073,2.2583473795837743,0.0,19.053737403258268,21.65981557903033,,0,0,0,0,1,1,,,,,0.29884369704142105,17.24035338984533,285,19.567814057892427,0.0,0.0,0.0,1.0,0.0,3.624340932976365
-1.3846618067365823,0.23076923076923073,-1.088871800800004,0.0,18.827244701348747,15.61262632367065,64.5,0,1,0,1,0,1,22.54263565891473,0.0,0.0,77.45736434108528,-0.09907216617061913,3.3819081247043012,31,17.724312687180333,0.0,0.0,0.0,0.0,1.0,2.1341664413690826
-0.8637988521482486,0.23076923076923073,-0.7573022517780348,2.0,13.32081849341783,9.674953215540254,61.8,0,0,1,0,0,0,27.653721682847895,0.0,0.0,72.34627831715211,-0.3326276347307223,6.384628317808435,9,19.430595146431568,0.0,0.0,1.0,0.0,0.0,2.0541237336955462
-0.2607426296841149,0.15384615384615383,-0.019924371709243074,3.0,38.647438220481845,32.180605395627865,,1,0,0,0,0,0,,,,,-1.2646117463788682,6.862318818909097,4,17.68265986749506,0.0,0.0,0.0,1.0,0.0,2.1162555148025524
0.4439261467847208,0.23076923076923073,0.3450148771997841,3.0,54.46617152529408,106.67729565230768,93.4,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.7770510794959389,2.175899867648923,1,23.357638133053072,0.0,0.0,0.0,1.0,0.0,3.5263605246161616
-0.37791497731762147,0.0,-0.9155409347706137,0.0,12.968707708226514,15.923197269929185,902.6,0,1,0,0,0,1,41.883447817416354,0.0,58.12098382450698,0.0,-1.70708970080516,2.3734032767249698,2,17.69039915557749,0.0,0.0,0.0,1.0,0.0,1.7900914121273581
0.2965463001981439,0.07692307692307691,-0.019924371709243074,3.0,10.737500000006847,13.71334205498395,308.3,1,0,0,0,0,0,0.0,0.0,0.0,99.99675640609796,0.6301001874260804,12.320735786420776,2,17.066573447107345,0.0,0.0,0.0,1.0,0.0,1.824549292051046
0.9201176017011835,0.3846153846153845,0.6488190377612324,3.0,14.87073929990493,17.8318693459886,833.0,0,1,1,1,1,0,0.0,0.0,0.0,99.99759903961584,1.3826013937080839,8.79689856848234,6,18.095569764703207,0.0,0.0,0.0,0.0,1.0,3.258096538021482
-1.483853198478683,0.23076923076923073,-1.0528587899552975,3.0,18.827244701348747,18.54716240721297,3299.9,0,0,1,0,0,1,99.48059032091882,0.3063729203915269,0.0,0.2139458771477923,0.4713811325865483,2.658494151406354,44,20.29842556667015,0.0,0.0,0.0,0.0,1.0,2.065596134857783
